model,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,44,1.0,12,(A),-30.875,-38.75,7.875,7.875
32B,44,1.0,13,(A),-35.5,-29.875,-5.625,-5.625
32B,44,1.0,14,(B),-31.0,-31.875,0.875,-0.875
32B,44,1.0,15,(B),-34.75,-35.0,0.25,-0.25
32B,44,1.0,16,(A),-37.0,-31.875,-5.125,-5.125
32B,44,1.0,17,(A),-37.75,-29.875,-7.875,-7.875
32B,44,1.0,18,(A),-41.0,-32.0,-9.0,-9.0
32B,44,1.0,19,(A),-40.25,-39.5,-0.75,-0.75
32B,44,1.0,20,(B),-39.5,-38.75,-0.75,0.75
32B,44,1.0,21,(B),-36.0,-37.0,1.0,-1.0
32B,44,1.0,22,(A),-36.0,-34.25,-1.75,-1.75
32B,44,1.0,23,(B),-33.0,-36.0,3.0,-3.0
32B,44,1.0,24,(A),-35.5,-32.75,-2.75,-2.75
32B,44,1.0,25,(B),-33.5,-36.25,2.75,-2.75
32B,44,1.0,26,(A),-35.5,-34.25,-1.25,-1.25
32B,44,1.0,27,(A),-32.5,-31.75,-0.75,-0.75
32B,44,1.0,28,(A),-30.375,-24.25,-6.125,-6.125
32B,44,1.0,29,(A),-33.5,-36.75,3.25,3.25
32B,44,1.0,30,(B),-33.75,-38.0,4.25,-4.25
32B,44,1.0,31,(B),-31.875,-33.25,1.375,-1.375
32B,44,1.0,32,(B),-37.0,-36.5,-0.5,0.5
32B,44,1.0,33,(B),-35.5,-35.5,0.0,-0.0
32B,44,1.0,34,(B),-37.0,-43.25,6.25,-6.25
32B,44,1.0,35,(B),-32.25,-36.25,4.0,-4.0
32B,44,1.0,36,(A),-33.0,-32.0,-1.0,-1.0
32B,44,1.0,37,(A),-34.5,-35.5,1.0,1.0
32B,44,1.0,38,(B),-31.25,-36.25,5.0,-5.0
32B,44,1.0,39,(A),-37.0,-26.125,-10.875,-10.875
32B,44,1.0,40,(B),-37.75,-35.25,-2.5,2.5
32B,44,1.0,41,(B),-38.75,-36.75,-2.0,2.0
32B,44,1.0,42,(A),-34.5,-31.5,-3.0,-3.0
32B,44,1.0,43,(A),-36.0,-36.5,0.5,0.5
32B,44,1.0,44,(A),-36.5,-33.5,-3.0,-3.0
32B,44,1.0,45,(B),-37.0,-38.5,1.5,-1.5
32B,44,1.0,46,(A),-32.25,-27.875,-4.375,-4.375
32B,44,1.0,47,(B),-33.5,-36.5,3.0,-3.0
32B,44,1.0,48,(B),-34.25,-37.0,2.75,-2.75
32B,44,1.0,49,(B),-27.75,-31.0,3.25,-3.25
32B,44,1.0,50,(B),-31.375,-33.75,2.375,-2.375
32B,44,1.0,51,(A),-36.25,-39.25,3.0,3.0
32B,44,1.0,52,(B),-32.5,-38.5,6.0,-6.0
32B,44,1.0,53,(A),-35.75,-30.75,-5.0,-5.0
32B,44,1.0,54,(B),-34.0,-38.0,4.0,-4.0
32B,44,1.0,55,(A),-38.75,-31.5,-7.25,-7.25
32B,44,1.0,56,(B),-34.75,-37.0,2.25,-2.25
32B,44,1.0,57,(A),-37.0,-34.25,-2.75,-2.75
32B,44,1.0,58,(B),-36.25,-36.5,0.25,-0.25
32B,44,1.0,59,(B),-39.0,-37.0,-2.0,2.0
32B,44,1.0,60,(A),-29.5,-29.0,-0.5,-0.5
32B,44,1.0,61,(A),-37.75,-28.5,-9.25,-9.25
32B,44,1.0,62,(A),-34.75,-33.75,-1.0,-1.0
32B,44,1.0,63,(B),-33.75,-33.0,-0.75,0.75
32B,44,1.0,64,(B),-32.25,-36.0,3.75,-3.75
32B,44,1.0,65,(B),-37.0,-37.0,0.0,-0.0
32B,44,1.0,66,(A),-34.0,-39.75,5.75,5.75
32B,44,1.0,67,(B),-35.25,-36.5,1.25,-1.25
32B,44,1.0,68,(A),-33.75,-34.25,0.5,0.5
32B,44,1.0,69,(B),-37.75,-37.5,-0.25,0.25
32B,44,1.0,70,(B),-35.0,-36.25,1.25,-1.25
32B,44,1.0,71,(B),-38.25,-38.0,-0.25,0.25
32B,44,1.0,72,(A),-37.75,-30.875,-6.875,-6.875
32B,44,1.0,73,(A),-37.5,-38.0,0.5,0.5
32B,44,1.0,74,(A),-36.5,-39.0,2.5,2.5
32B,44,1.0,75,(B),-34.0,-37.25,3.25,-3.25
32B,44,1.0,76,(A),-36.0,-33.5,-2.5,-2.5
32B,44,1.0,77,(B),-34.25,-38.0,3.75,-3.75
32B,44,1.0,78,(B),-38.75,-36.75,-2.0,2.0
32B,44,1.0,79,(B),-34.75,-33.0,-1.75,1.75
32B,44,1.0,80,(B),-26.75,-38.0,11.25,-11.25
32B,44,1.0,81,(A),-37.0,-32.75,-4.25,-4.25
32B,44,1.0,82,(A),-33.75,-33.5,-0.25,-0.25
32B,44,1.0,83,(A),-33.0,-42.75,9.75,9.75
32B,44,1.0,84,(A),-34.5,-25.75,-8.75,-8.75
32B,44,1.0,85,(A),-38.25,-34.5,-3.75,-3.75
32B,44,1.0,86,(B),-38.0,-35.5,-2.5,2.5
32B,44,1.0,87,(A),-35.25,-29.875,-5.375,-5.375
32B,44,1.0,88,(A),-34.25,-36.75,2.5,2.5
32B,44,1.0,89,(A),-36.0,-28.375,-7.625,-7.625
32B,44,1.0,90,(B),-36.75,-36.0,-0.75,0.75
32B,44,1.0,91,(B),-34.25,-37.75,3.5,-3.5
32B,44,1.0,92,(B),-38.0,-36.75,-1.25,1.25
32B,44,1.0,93,(A),-36.0,-36.75,0.75,0.75
32B,44,1.0,94,(B),-32.75,-39.0,6.25,-6.25
32B,44,1.0,95,(A),-35.75,-34.75,-1.0,-1.0
32B,44,1.0,96,(A),-37.75,-26.625,-11.125,-11.125
32B,44,1.0,97,(A),-34.5,-35.25,0.75,0.75
32B,44,1.0,98,(A),-37.25,-38.75,1.5,1.5
32B,44,1.0,99,(A),-38.75,-25.125,-13.625,-13.625
